"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"12/13/2005","36","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/14/2005","18","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/15/2005","27","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/16/2005","31","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/17/2005","31","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/18/2005","50","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/19/2005","14","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/20/2005","8","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/21/2005","67","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/22/2005","28","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/23/2005","38","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/24/2005","22","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/25/2005","27","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/26/2005","44","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/27/2005","60","PM2.5","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/28/2005","27","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/29/2005","40","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/30/2005","27","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"12/31/2005","38","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"01/01/2006","38","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"01/02/2006","33","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"01/03/2006","40","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"01/04/2006","26","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"01/05/2006","26","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"01/06/2006","26","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"01/07/2006","36","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"01/08/2006","35","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"01/09/2006","14","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"01/10/2006","19","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"01/11/2006","35","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"01/12/2006","39","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"01/13/2006","26","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"01/14/2006","35","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"01/15/2006","37","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"01/16/2006","29","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
"01/17/2006","27","Ozone","McALESTER MUNICIPAL AIRPORT","40-121-0415","AQS"
